image_id,image_location,turtle_id,class,Unnamed: 0,Unnamed: 0.1
ID_3QJMLXOW,None,t_id_tHYpWumm,100,9456.0,11601.0
ID_L2WVSROO,None,t_id_qD2UX82q,100,1354.0,3499.0
ID_444J5HLP,None,t_id_IIMxu7Kg,100,7941.0,10086.0
ID_HKQL6TQP,None,t_id_aoBt6HHk,100,1326.0,3471.0
ID_7Q8E4LRH,None,t_id_ehLPsjit,100,7098.0,9243.0
ID_SQB6MT9T,None,t_id_VTS0ZLTJ,100,6264.0,8409.0
ID_LKWVPV6R,None,t_id_DA899wcQ,100,1298.0,3443.0
ID_1X5UZJAW,None,t_id_d0N1b3pz,100,2328.0,4473.0
ID_VX6YO9LB,None,t_id_FzFIwe6I,100,6179.0,8324.0
ID_PJ7E82HU,None,t_id_1S6oHKzU,100,5616.0,7761.0
ID_EKBHDTL7,None,t_id_ICl8XV9L,100,395.0,2540.0
ID_TCN6ST6B,None,t_id_9QvIbgBZ,100,9524.0,11669.0
ID_ZCSU6F24,None,t_id_ReKfa3yZ,100,6711.0,8856.0
ID_TL6AC8YM,None,t_id_LE9Zy3Hz,100,797.0,2942.0
ID_6VVFBZ7G,None,t_id_7D8eEtzW,100,9200.0,11345.0
ID_CHBE5PYL,None,t_id_1voKhzZi,100,8360.0,10505.0
ID_ZNDJO1XZ,None,t_id_ZDS7oEep,100,4640.0,6785.0
ID_YIWDCMXY,None,t_id_WdyDZZ4t,100,10046.0,12191.0
ID_U0RB1R7Y,None,t_id_vBCPGnTL,100,2461.0,4606.0
ID_5PY8OR1H,None,t_id_wmrX6CKv,100,8018.0,10163.0
ID_BWFHHL7S,None,t_id_Ju3Z38U6,100,1852.0,3997.0
ID_QK97VMVB,None,t_id_BkZvqOuc,100,2005.0,4150.0
ID_XI6P4R0O,None,t_id_uJXT7dGu,41,3772.0,5917.0
ID_6MCUAKQT,None,t_id_Qy3NRNkI,100,2921.0,5066.0
ID_5TIPGNB0,None,t_id_15bo4NKD,91,3705.0,5850.0
ID_CVNBAR9Q,None,t_id_wB8GOUyk,100,1600.0,3745.0
ID_MN6YL09U,None,t_id_xlMHNwOo,100,4497.0,6642.0
ID_YRMGOA0L,None,t_id_uKTrj4iy,100,1266.0,3411.0
ID_L6A4AXON,None,t_id_BkZvqOuc,100,2013.0,4158.0
ID_OLMW42Q7,None,t_id_wYbEuz2U,100,8469.0,10614.0
ID_0HQHYGTQ,None,t_id_WCLFdbn1,100,1312.0,3457.0
ID_H66O7E47,None,t_id_JFFbGZjl,100,1290.0,3435.0
ID_3CYVUNA2,None,t_id_W4seZUBH,100,1806.0,3951.0
ID_X2RP3NNO,None,t_id_8BsKOQuW,100,7533.0,9678.0
ID_127K5SBX,None,t_id_dEoHVMgR,100,6700.0,8845.0
ID_9H3B1QMR,None,t_id_rMF8pIuF,100,1513.0,3658.0
ID_9JDUK9CY,None,t_id_VccXNYz7,100,10216.0,12361.0
ID_Z2AJE3LF,None,t_id_rSTfBWea,100,7648.0,9793.0
ID_WVYQNZ4B,None,t_id_LyqXL5qY,100,8792.0,10937.0
ID_NFAFCC9B,None,t_id_ReKfa3yZ,100,6710.0,8855.0
ID_53PS3GXA,None,t_id_3ryVHM0P,100,6858.0,9003.0
ID_3SOU3WBH,None,t_id_gPGwOnni,100,2588.0,4733.0
ID_7JXREFKD,None,t_id_Z18B7SuC,100,5353.0,7498.0
ID_A5VJ0BYZ,None,t_id_xry0Yg2j,100,7.0,2152.0
ID_K2O1K594,None,t_id_SDJyUnMk,100,10167.0,12312.0
ID_DKT4R6KD,None,t_id_wE0vUunE,100,10055.0,12200.0
ID_RXA4YEVW,None,t_id_XJEpPyQN,100,10597.0,12742.0
ID_TKRIX4AB,None,t_id_8BsKOQuW,100,7532.0,9677.0
ID_WKGDM2GB,None,t_id_3ypkcobi,100,10165.0,12310.0
ID_KEGHUEJ8,None,t_id_iFsbNpWM,100,8894.0,11039.0
ID_UNCHXAYJ,None,t_id_C71wO1Y9,100,8779.0,10924.0
ID_JA8CZXQD,None,t_id_hZwWBjge,100,6947.0,9092.0
ID_QVY7B9MY,None,t_id_IWBLuPyN,100,9876.0,12021.0
ID_6VMYK1AA,None,t_id_nJ2aitDS,100,10640.0,12785.0
ID_5JLEVY81,None,t_id_6DYFAx4Y,100,3716.0,5861.0
ID_CCSNOQT5,None,t_id_o6HkyOUW,100,4034.0,6179.0
ID_WD3340H3,None,t_id_Ce8J0NID,100,8645.0,10790.0
ID_HZ77OVQ0,None,t_id_JqkPTnFy,100,4879.0,7024.0
ID_HTCBMDWO,None,t_id_z19EyFm2,100,7243.0,9388.0
ID_IFIJ558D,None,t_id_PuJu6nk9,100,117.0,2262.0
ID_HCPN13VZ,None,t_id_mYBXCbwF,100,7464.0,9609.0
ID_U9AKON4P,None,t_id_tqNmXcIL,100,5522.0,7667.0
ID_Z7YDWWHY,None,t_id_CLV3cXa3,100,7658.0,9803.0
ID_GHSZ0D92,None,t_id_LGBAC1Wn,100,6973.0,9118.0
ID_WSBR5QFX,None,t_id_tKtFBBSF,100,5454.0,7599.0
ID_CB7X9N44,None,t_id_BNGyLaQZ,100,7094.0,9239.0
ID_3KYWR1BM,None,t_id_sKBhIV0o,100,4585.0,6730.0
ID_KE945BP3,None,t_id_CLV3cXa3,100,7665.0,9810.0
ID_X1WOQNJQ,None,t_id_Od5TPG4n,100,8101.0,10246.0
ID_E6ZOZUM1,None,t_id_IWBLuPyN,100,9874.0,12019.0
ID_WWFI0944,None,t_id_hMaB0GT6,100,2847.0,4992.0
ID_DUDU7K03,None,t_id_dfUQ6H9s,100,8027.0,10172.0
ID_LLDL4Q1G,None,t_id_Owed8x3t,100,4690.0,6835.0
ID_86S848W2,None,t_id_V9fhZHJf,100,3421.0,5566.0
ID_MTQNU9R5,None,t_id_hRzOoJ2t,46,2021.0,4166.0
ID_F6PB8ZVP,None,t_id_xlMHNwOo,100,4494.0,6639.0
ID_O6468B46,None,t_id_clBmcv6G,100,9294.0,11439.0
ID_SBHPNA46,None,t_id_yy3eWzDm,100,2429.0,4574.0
ID_A5B8H94I,None,t_id_T4SG5zbT,100,7079.0,9224.0
ID_P87JLOZ4,None,t_id_dxMD7Rux,100,9921.0,12066.0
ID_U0NKRCTP,None,t_id_kukamN08,100,10366.0,12511.0
ID_INJE7YGI,None,t_id_WA0lqhI4,100,4140.0,6285.0
ID_QWOBQJ2E,None,t_id_JTHxY3qT,100,5050.0,7195.0
ID_GLSZNL6F,None,t_id_3Y6vafqN,100,374.0,2519.0
ID_CPWZAAHI,None,t_id_utw0thCe,36,2080.0,4225.0
ID_KZ2SIOJJ,None,t_id_7atDQtYj,100,8166.0,10311.0
ID_U9CZP41Q,None,t_id_PYTtNGGY,100,8626.0,10771.0
ID_T8PIZOFC,None,t_id_ZhbmoXIA,100,3656.0,5801.0
ID_690HVXNB,None,t_id_IMhOqSqI,100,3664.0,5809.0
ID_MSAN2V32,None,t_id_eI3fnN4S,100,10326.0,12471.0
ID_PKYM07EI,None,t_id_qax3eZit,100,4601.0,6746.0
ID_31HNBENI,None,t_id_1ZMwf8FL,100,2860.0,5005.0
ID_U36LXTTM,None,t_id_pVkdbIw5,100,1391.0,3536.0
ID_2YR6370M,None,t_id_CLjY3ClN,100,1789.0,3934.0
ID_PKS0PUCB,None,t_id_UHs5o4Dv,100,7175.0,9320.0
ID_VFG0RY00,None,t_id_hWHDcFX3,100,1681.0,3826.0
ID_YZM0W06Y,None,t_id_61nQBcTo,100,5131.0,7276.0
ID_G8R2052J,None,t_id_XUF9qcPh,100,1007.0,3152.0
ID_CBCEX0YP,None,t_id_1bnTOrEH,100,5779.0,7924.0
ID_GGYGAIB9,None,t_id_1fIIUnue,100,1142.0,3287.0
ID_0O54LMMN,None,t_id_QJxK2Cu5,100,10304.0,12449.0
ID_B1J03S9S,None,t_id_McqnzBM2,100,3841.0,5986.0
ID_Q0X14RUY,None,t_id_EwG51FDH,100,3935.0,6080.0
ID_MHHAY634,None,t_id_FCcov576,100,5861.0,8006.0
ID_QDKY707T,None,t_id_ruF8Nbxs,100,8452.0,10597.0
ID_SYQ2UV3O,None,t_id_ROFhVsy2,69,2113.0,4258.0
ID_IT3ATVXD,None,t_id_j50ldCyT,100,5811.0,7956.0
ID_CPO1HART,None,t_id_vabwVW4q,100,9338.0,11483.0
ID_0VPMM3Y7,None,t_id_dfUQ6H9s,100,8026.0,10171.0
ID_E2JFH667,None,t_id_zJ0p37oj,100,6409.0,8554.0
ID_VZJPN89D,None,t_id_jGKHCNjF,100,4185.0,6330.0
ID_LV0OBD77,None,t_id_lhPhPFL8,100,7674.0,9819.0
ID_4Y43G27W,None,t_id_LyqXL5qY,100,8791.0,10936.0
ID_CNU982FR,None,t_id_bQ3DxaF5,100,4714.0,6859.0
ID_VABYTGTI,None,t_id_49RIacvy,100,5772.0,7917.0
ID_R2L7YQCX,None,t_id_FUZieT20,100,9612.0,11757.0
ID_SXBY3B5O,None,t_id_xroDIZ1a,100,8296.0,10441.0
ID_BQIIQ8QV,None,t_id_XN39nRhf,100,7575.0,9720.0
ID_OSXDW96A,None,t_id_TztxvYI6,100,7408.0,9553.0
ID_KXP3DNBL,None,t_id_lt9jQtvW,100,2153.0,4298.0
ID_GXYA2GUA,None,t_id_IqygbGCx,100,2899.0,5044.0
ID_GF0ZY10Z,None,t_id_u9Lcr8pM,100,9104.0,11249.0
ID_6GLX33R9,None,t_id_IP3xtKuX,94,4264.0,6409.0
ID_FEER5LL7,None,t_id_YjXYTCGC,6,7295.0,9440.0
ID_LWB3JULH,None,t_id_ubC05v1U,100,1747.0,3892.0
ID_N4CH6NVF,None,t_id_3GtzIu5H,100,5381.0,7526.0
ID_T2JSHORT,None,t_id_bQ3DxaF5,100,4715.0,6860.0
ID_SV70SWYE,None,t_id_9fzItukM,100,4689.0,6834.0
ID_IM7CHRF9,None,t_id_p5cqvyuH,100,8758.0,10903.0
ID_BTU9FQ75,None,t_id_ekE3ShpO,100,5634.0,7779.0
ID_PKYYQR0N,None,t_id_NibGopaJ,100,10533.0,12678.0
ID_WEZ24B6E,None,t_id_A9M0w1uZ,100,9382.0,11527.0
ID_0WFG7AO5,None,t_id_LSgG4glQ,100,8457.0,10602.0
ID_XGFBWXXR,None,t_id_zQpX2ZM0,100,4161.0,6306.0
ID_317DHA6S,None,t_id_Z7qtQzuM,100,8902.0,11047.0
ID_3B9D9YL6,None,t_id_QPijw2ED,100,9561.0,11706.0
ID_JJOKH2OE,None,t_id_8236c6VZ,100,5160.0,7305.0
ID_6SNGAL79,None,t_id_0g31STvR,51,5204.0,7349.0
ID_FZXK2DZW,None,t_id_GwfiTDVe,100,1017.0,3162.0
ID_R6CI4T0N,None,t_id_hzJqH7l4,100,3208.0,5353.0
ID_BFKSWHQ1,None,t_id_GVtdeL2j,100,8850.0,10995.0
ID_0PMOARSL,None,t_id_ycym9oPe,100,3180.0,5325.0
ID_GY9Y4R7E,None,t_id_cDbDtuRG,100,1741.0,3886.0
ID_S1R2ZKZ6,None,t_id_3vYAJz0O,100,8250.0,10395.0
ID_S05YLC07,None,t_id_CC7kyxZ4,100,10539.0,12684.0
ID_E6OS4GK7,None,t_id_anexy7LX,100,9346.0,11491.0
ID_WQKCZY3F,None,t_id_7LIHpbSr,100,9261.0,11406.0
ID_DU34HVCY,None,t_id_kstGPiSx,100,2640.0,4785.0
ID_52JEIDXO,None,t_id_D3uTDb2V,100,6570.0,8715.0
ID_7HCGVLKY,None,t_id_rSTfBWea,100,7647.0,9792.0
ID_KZ188UFA,None,t_id_jtnO2ZOR,100,7227.0,9372.0
ID_QIOBRJ2L,None,t_id_Fm1eRUoW,100,4168.0,6313.0
ID_EM5T6ZBU,None,t_id_3QIZ45sN,100,8562.0,10707.0
ID_26X31G0B,None,t_id_6xPyJIUw,100,4942.0,7087.0
ID_B79XKC8Y,None,t_id_dVQ4x3wz,30,3616.0,5761.0
ID_04OJKJCX,None,t_id_MwnEYfqe,79,3521.0,5666.0
ID_EB90EN1V,None,t_id_iJGyopKz,100,3043.0,5188.0
ID_JOUS49J9,None,t_id_sRWM15ip,100,1495.0,3640.0
ID_ZMI91VQE,None,t_id_FsBuZUcq,100,7774.0,9919.0
ID_4GZKA4YZ,None,t_id_plSOdauK,100,3154.0,5299.0
ID_PQ2LXWJD,None,t_id_HcnnlRda,10,704.0,2849.0
ID_2ZGGWAE1,None,t_id_s3XRtjGW,100,31.0,2176.0
ID_W7DOMU83,None,t_id_5snGhqE9,100,6158.0,8303.0
ID_NRLHFFU0,None,t_id_7SC9mstj,100,7960.0,10105.0
ID_PRVO54RG,None,t_id_d95kBZlM,100,5029.0,7174.0
ID_ZWZCVN2L,None,t_id_eMh9Sk5y,100,5748.0,7893.0
ID_ZWFDXJ4A,None,t_id_Yg6VA5hq,100,8585.0,10730.0
ID_U3JSCBR6,None,t_id_w4SySBgx,100,1357.0,3502.0
ID_JN865SW4,None,t_id_jtnO2ZOR,100,7231.0,9376.0
ID_LP84BU33,None,t_id_Fm1eRUoW,100,4167.0,6312.0
ID_1EJCP0DF,None,t_id_9YXAIhtI,100,10654.0,12799.0
ID_Y3REDGWO,None,t_id_vtGkKPFs,100,3965.0,6110.0
ID_M3ROP2ZP,None,t_id_T0slLPrs,100,6382.0,8527.0
ID_LIVIM8OW,None,t_id_MwnEYfqe,79,3527.0,5672.0
ID_BP6IX8JJ,None,t_id_GVtdeL2j,100,8852.0,10997.0
ID_6NNLMV7Q,None,t_id_SHzPhCnF,100,1677.0,3822.0
ID_KITPIPW9,None,t_id_6BMch1E4,100,1997.0,4142.0
ID_8X2JUK8N,None,t_id_iENoeB3v,100,10157.0,12302.0
ID_RBVMUJ1E,None,t_id_HGE197xI,100,6009.0,8154.0
ID_J12TPOP3,None,t_id_biFIYEx8,100,3368.0,5513.0
ID_4OQ4UJM9,None,t_id_VMsrKVQf,100,7716.0,9861.0
ID_BFGTF52A,None,t_id_bhMFP3X2,100,5650.0,7795.0
ID_S45HQ2HD,None,t_id_FmU5lVra,100,10554.0,12699.0
ID_DWCE28E5,None,t_id_E6qZdQrg,100,5725.0,7870.0
ID_DBU9SE57,None,t_id_ebsWmcO5,100,5168.0,7313.0
ID_AA3YY8IM,None,t_id_vf3Q2sAy,100,8044.0,10189.0
ID_6X8Q1FJT,None,t_id_XRZgcOkv,100,6921.0,9066.0
ID_RI4OYR5S,None,t_id_ukXgZOR1,100,880.0,3025.0
ID_YI77LU0X,None,t_id_RJBQ60ls,100,6175.0,8320.0
ID_OVR1GTRH,None,t_id_xOwzptfU,100,3333.0,5478.0
ID_X39R2W7C,None,t_id_zNa7fQWO,100,89.0,2234.0
ID_28FCPA4Z,None,t_id_pixi4sqQ,100,7407.0,9552.0
ID_JU2VP8L3,None,t_id_7SC9mstj,100,7957.0,10102.0
ID_ERPTJ6WT,None,t_id_3qFjE2fM,100,5151.0,7296.0
ID_OTTRMA85,None,t_id_7XmVqjCJ,100,8803.0,10948.0
ID_UIN6EHUQ,None,t_id_RCcU5WJA,100,2965.0,5110.0
ID_P80CI910,None,t_id_A3TffraE,100,8737.0,10882.0
ID_KEMAWXXU,None,t_id_WPDWl5bk,100,6404.0,8549.0
ID_CGU58CBR,None,t_id_W86mcFrU,100,1387.0,3532.0
ID_GGV12PX3,None,t_id_yEI7KeSn,100,5994.0,8139.0
ID_VU3YR420,None,t_id_gNqDF9gd,100,4109.0,6254.0
ID_L9G52OV4,None,t_id_vzwWHW1n,100,4791.0,6936.0
ID_6OWVJTLB,None,t_id_zdFhsUmT,100,2485.0,4630.0
ID_JJ21CYT9,None,t_id_gjjhQWSl,100,4752.0,6897.0
ID_YVAPG0C0,None,t_id_hbYGmHUY,100,6504.0,8649.0
ID_W34BBBMZ,None,t_id_6PhOOQvE,100,8138.0,10283.0
ID_41KT4GNI,None,t_id_PXvucozW,100,6905.0,9050.0
ID_52WFO4FZ,None,t_id_HcnnlRda,10,707.0,2852.0
ID_I03M9QHH,None,t_id_f0CtSqyG,100,6462.0,8607.0
ID_XPPAPE4C,None,t_id_V71nAbrx,100,8396.0,10541.0
ID_V3E9LQIP,None,t_id_hCdcpXrJ,100,7477.0,9622.0
ID_TK56KDOQ,None,t_id_SwxCycS7,100,9750.0,11895.0
ID_3Y21LTIK,None,t_id_ElTtNp9g,100,9672.0,11817.0
ID_STFHRETL,None,t_id_IzPeCD4j,100,3985.0,6130.0
ID_IEMFMMKD,None,t_id_Od5TPG4n,100,8100.0,10245.0
ID_GPKILPQI,None,t_id_eCHKpLtC,100,7787.0,9932.0
ID_DZ6CECR0,None,t_id_6p0VYbUJ,100,6650.0,8795.0
ID_8WJ58SL5,None,t_id_UCoQ8zp2,100,203.0,2348.0
ID_IMS7NTMA,None,t_id_YUiZMC6a,100,3358.0,5503.0
ID_VKV8J6KC,None,t_id_oJQS41DG,100,5076.0,7221.0
ID_FCZPRMFG,None,t_id_ZGYMaic8,100,6302.0,8447.0
ID_8H6CRUPP,None,t_id_4dKntPVB,100,7810.0,9955.0
ID_RYRU52O7,None,t_id_2GGsU1Kk,100,1940.0,4085.0
ID_7BLBG82J,None,t_id_3DH33U0J,100,9979.0,12124.0
ID_5COF18DS,None,t_id_38UXQfRW,100,1882.0,4027.0
ID_GZNR9FXI,None,t_id_DiM6H3cK,100,4525.0,6670.0
ID_K99VQIP2,None,t_id_rwLeMuGd,100,4671.0,6816.0
ID_VX5SNTPZ,None,t_id_rpCXu6Qr,100,711.0,2856.0
ID_LA9TCGNI,None,t_id_ZRDhHEvY,100,5919.0,8064.0
ID_MOH74IL5,None,t_id_6ielDsvh,100,7145.0,9290.0
ID_PJQQCHI5,None,t_id_SHzPhCnF,100,1675.0,3820.0
ID_1YMDNG3P,None,t_id_i60mtXcV,100,2200.0,4345.0
ID_E4E421RH,None,t_id_vrfCmWq4,100,9862.0,12007.0
ID_PQOMZIH8,None,t_id_CMExVnND,100,1260.0,3405.0
ID_Q7WL5VP0,None,t_id_6MBlbQiB,100,645.0,2790.0
ID_4H7NITDF,None,t_id_E6qZdQrg,100,5724.0,7869.0
ID_46ACKZU2,None,t_id_ES1owbvW,100,437.0,2582.0
ID_BA6YV4PY,None,t_id_7nXuiuYZ,100,7862.0,10007.0
ID_YFC27CEP,None,t_id_VcsPKQGH,100,1168.0,3313.0
ID_SGRXN3WK,None,t_id_C36C1ohq,100,4994.0,7139.0
ID_SC5TWFQ7,None,t_id_SDJyUnMk,100,10171.0,12316.0
ID_F64O5T53,None,t_id_khNGv8wL,100,228.0,2373.0
ID_5ZMK3PSI,None,t_id_C1EVmTHn,100,9046.0,11191.0
ID_KSNJMSTQ,None,t_id_PYlDufPY,100,8914.0,11059.0
ID_OZUWRPGV,None,t_id_tQ2fnH6L,100,8996.0,11141.0
ID_N25H8O58,None,t_id_KfMjgfwI,100,4482.0,6627.0
ID_N67ODDCM,None,t_id_w0fRHpjr,100,5754.0,7899.0
ID_YUQFZDFQ,None,t_id_CAjv5Dxo,100,4062.0,6207.0
ID_SLFDX0DJ,None,t_id_lSXpOZeQ,100,9143.0,11288.0
ID_4UQWH6SX,None,t_id_tJp3ln0f,100,5439.0,7584.0
ID_M1788N0Y,None,t_id_o8HFaaCp,100,7979.0,10124.0
ID_FF4GQ4KS,None,t_id_hCdcpXrJ,100,7474.0,9619.0
ID_QITM81K2,None,t_id_d5LuxuWe,100,6135.0,8280.0
ID_KNM3JDB6,None,t_id_KsVECcQR,100,8199.0,10344.0
ID_Y8HG78IO,None,t_id_K8mTTV7U,100,980.0,3125.0
ID_LJGAF8B1,None,t_id_4dKntPVB,100,7807.0,9952.0
ID_MZMZW7X7,None,t_id_A6AZVXJH,100,4077.0,6222.0
ID_E10WTULD,None,t_id_koWiRvyZ,100,2454.0,4599.0
ID_3HFH1MSX,None,t_id_cEkB1Xkj,100,5584.0,7729.0
ID_QRZM2KKB,None,t_id_IlO9BOKc,13,3681.0,5826.0
ID_FV8Y5TCT,None,t_id_xWGRQZNB,100,10523.0,12668.0
ID_YNZNYQGM,None,t_id_7SC9mstj,100,7963.0,10108.0
ID_NCUZ5LLF,None,t_id_EqGWu0Z3,100,5663.0,7808.0
ID_OWIRED5B,None,t_id_biFIYEx8,100,3374.0,5519.0
ID_4OGEXCTF,None,t_id_eFsx47hD,100,3649.0,5794.0
ID_VR3VTCPF,None,t_id_jpKeLs1z,100,10435.0,12580.0
ID_QJR6BDPF,None,t_id_90EiKvnp,100,9176.0,11321.0
ID_OCOG4UCW,None,t_id_FugtLYPE,100,1807.0,3952.0
ID_VEXXZ2JO,None,t_id_VaaUqKiw,100,9222.0,11367.0
ID_PBR0KDEG,None,t_id_lt9jQtvW,100,2159.0,4304.0
ID_B69YJH1K,None,t_id_McqnzBM2,100,3839.0,5984.0
ID_5B1PDQBL,None,t_id_Lq7kSTNc,100,3506.0,5651.0
ID_29GG2K3H,None,t_id_viGAQbUG,100,6117.0,8262.0
ID_VRCP97O6,None,t_id_7QG4zNKX,100,3791.0,5936.0
ID_LSHXYJPZ,None,t_id_hG7wQ9zX,100,672.0,2817.0
ID_FNN6SAJS,None,t_id_8E3hISsv,100,419.0,2564.0
ID_5J3GPGXS,None,t_id_JqkPTnFy,100,4883.0,7028.0
ID_Y67QQ2YK,None,t_id_lPLFMYTy,100,1028.0,3173.0
ID_IU9H65QY,None,t_id_JIH2u53x,100,2050.0,4195.0
ID_1C2FUL5X,None,t_id_I8H2KruE,100,9590.0,11735.0
ID_0X4R5FM6,None,t_id_81u8wvF3,100,772.0,2917.0
ID_KYTP37I3,None,t_id_CLV3cXa3,100,7662.0,9807.0
ID_9XEGGV6S,None,t_id_WPx1CGmJ,100,558.0,2703.0
ID_8FO8X7SY,None,t_id_sHoEm5jR,100,2624.0,4769.0
ID_NCB4ZHQD,None,t_id_T7sVKj17,100,6979.0,9124.0
ID_9CDZFASV,None,t_id_OS7u8wMw,100,9899.0,12044.0
ID_KHLGVQ7L,None,t_id_o2xg1IdK,100,7008.0,9153.0
ID_L015U0LD,None,t_id_p5cqvyuH,100,8759.0,10904.0
ID_NGXPY6KM,None,t_id_IzPeCD4j,100,3987.0,6132.0
ID_SDYA6VM7,None,t_id_lSXpOZeQ,100,9152.0,11297.0
ID_JS4ABCDV,None,t_id_pFuUEr4g,100,1004.0,3149.0
ID_LAWRYM9V,None,t_id_RJsNFvUi,100,603.0,2748.0
ID_JHQ5EKOB,None,t_id_VwjyIMTf,100,10334.0,12479.0
ID_373IMUWF,None,t_id_cHiUkgKr,100,2797.0,4942.0
ID_UUO0CWZ4,None,t_id_Ib6582uc,100,8705.0,10850.0
ID_ITG6KBG8,None,t_id_57a4rn9P,100,6501.0,8646.0
ID_7HKB19U6,None,t_id_MwnEYfqe,79,3526.0,5671.0
ID_85KGKB6R,None,t_id_OOpFEFO0,100,3290.0,5435.0
ID_84IJ0V1N,None,t_id_5as6Z4iV,100,6289.0,8434.0
ID_1ZO9X0YU,None,t_id_qdF78DuU,100,844.0,2989.0
ID_GV17XHGY,None,t_id_6wzLMjpR,100,6997.0,9142.0
ID_UMAQ900U,None,t_id_JJ7MeHZj,100,9175.0,11320.0
ID_NUYPB05A,None,t_id_A3TffraE,100,8742.0,10887.0
ID_BCZBPYKW,None,t_id_YpkqhmXh,100,6250.0,8395.0
ID_7UEGWD7J,None,t_id_V0YjACmz,100,799.0,2944.0
ID_YV74N3P3,None,t_id_6ielDsvh,100,7147.0,9292.0
ID_C3YXBK6T,None,t_id_hRzOoJ2t,46,2031.0,4176.0
ID_Q02UPN4V,None,t_id_9lpEv7Xz,100,9939.0,12084.0
ID_IRCEQ59L,None,t_id_hhD6m3fK,100,9038.0,11183.0
ID_ZWUAGZ0H,None,t_id_4jR1fg4s,100,1473.0,3618.0
ID_UCHF8WQF,None,t_id_5T86fOwN,100,3249.0,5394.0
ID_427QNPER,None,t_id_hgpgkcv0,100,4288.0,6433.0
ID_B7OJJ8F6,None,t_id_nsLyC91v,100,6915.0,9060.0
ID_YCG2YJ4Y,None,t_id_ZULBzigz,100,5939.0,8084.0
ID_ANSPO9MN,None,t_id_XuGAJcyg,100,10086.0,12231.0
ID_VL17QBDJ,None,t_id_b5MVlgdD,100,1512.0,3657.0
ID_N3RM4BK3,None,t_id_sde0e8ju,100,1371.0,3516.0
ID_Z9YTDGAQ,None,t_id_PQ8CA3j6,100,2538.0,4683.0
ID_BJVUM883,None,t_id_PIWmBkWM,100,10141.0,12286.0
ID_VBHU24OF,None,t_id_ebsWmcO5,100,5175.0,7320.0
ID_4GUJCE8N,None,t_id_G23jKHiv,100,4678.0,6823.0
ID_O2IO9UOD,None,t_id_1pAisCFy,100,2419.0,4564.0
ID_FQ71GU94,None,t_id_PoTev1xd,100,6667.0,8812.0
ID_QN9P4NEY,None,t_id_inU6ElBb,100,8934.0,11079.0
ID_X8QWODY9,None,t_id_KDUY0fQq,100,10037.0,12182.0
ID_P137D1H7,None,t_id_5T86fOwN,100,3250.0,5395.0
ID_V3J9F1ZA,None,t_id_lvjROn7q,100,10075.0,12220.0
ID_AH52UMR3,None,t_id_2IDIsx5k,100,2654.0,4799.0
ID_7MJSF8FG,None,t_id_Y29Gj8px,100,4412.0,6557.0
ID_LDHNTHRF,None,t_id_dYntefAu,100,5418.0,7563.0
ID_ZITAHYWF,None,t_id_l7rqB0cv,100,449.0,2594.0
ID_6ALDMB0K,None,t_id_2QmcRkNj,11,454.0,2599.0
ID_MJ4152OJ,None,t_id_r1CpvelL,100,5595.0,7740.0
ID_RFSU2S5O,None,t_id_U1gh4ghL,100,7887.0,10032.0
ID_63FWHWQQ,None,t_id_M9ZcbHwE,100,5426.0,7571.0
ID_UVXF0DLM,None,t_id_IqDdQBee,100,2490.0,4635.0
ID_9GEAWCAM,None,t_id_7anFBDAi,100,8832.0,10977.0
ID_L9KFUJ6W,None,t_id_ViX4pu6R,100,8415.0,10560.0
ID_AD2ZG2II,None,t_id_vC4MMoLr,100,9022.0,11167.0
ID_OYYBPQT8,None,t_id_UEt05pxq,100,6851.0,8996.0
ID_7I5A8HV1,None,t_id_pWxqluq6,100,9683.0,11828.0
ID_4OGR8HPP,None,t_id_hhD6m3fK,100,9037.0,11182.0
ID_WYY7C54C,None,t_id_wTiD4YZw,100,8531.0,10676.0
ID_G5488FI3,None,t_id_KsVECcQR,100,8200.0,10345.0
ID_RDR55LG0,None,t_id_qa1llFOW,100,2310.0,4455.0
ID_OIRKMF3H,None,t_id_cNjvzvHZ,100,1698.0,3843.0
ID_RBXJ670S,None,t_id_S57VRGpT,100,10032.0,12177.0
ID_RRTHBJ8P,None,t_id_a0xtiqaH,100,6862.0,9007.0
ID_W7AS67OJ,None,t_id_IyRxZWB7,100,8120.0,10265.0
ID_4E1HTHAM,None,t_id_pWxqluq6,100,9686.0,11831.0
ID_NC55HE5K,None,t_id_a8grHnBA,100,10550.0,12695.0
ID_W158IVOS,None,t_id_wyyT4dmn,100,3889.0,6034.0
ID_5SRF444Z,None,t_id_gCdrGKGt,100,829.0,2974.0
ID_3Y9JDGZX,None,t_id_uvqDfQsT,100,8987.0,11132.0
ID_B5JAOZQ4,None,t_id_iE5Om03f,100,340.0,2485.0
ID_TVR045XA,None,t_id_8236c6VZ,100,5158.0,7303.0
ID_CZUFV0D2,None,t_id_VBoy10UC,100,6777.0,8922.0
ID_PM11M7LA,None,t_id_BXpEQhNF,100,6984.0,9129.0
ID_QB5ZFSME,None,t_id_ukXgZOR1,100,882.0,3027.0
ID_60NMVOIV,None,t_id_gHUcmAai,100,10245.0,12390.0
ID_WO2WNSWO,None,t_id_IP3xtKuX,94,4267.0,6412.0
ID_1M5VNEOM,None,t_id_NYxpgCjI,100,2360.0,4505.0
ID_1MO9L6IN,None,t_id_htwHQwqU,100,1478.0,3623.0
